Date (dd/mm/yyyy),CustomerID,PromotionID,Product ID,Units Sold,Price Per Unit,Total Sales,Discount Percentage,Discount Value,Net Sales,Profit,Order ID,Year,Quarter,Month,Weekday,Profit Margin,Customer Name,City,State,Pincode,EmailID,Phone Number,Product Name,Product Line,Price (INR),Promotion Name,Ad Type,Coupon Code,Price Reduction Type
2021-10-13,41,0,P003,1,89999,89999,0,0.0,89999.0,8999.9,1293,2021,4,October,Wednesday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,"Sony Bravia 55"" TV",Electronics,89999,,,,
2023-09-02,41,0,P015,1,8499,8499,0,0.0,8499.0,849.9,1599,2023,3,September,Saturday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Philips Air Fryer,Home Appliances,8499,,,,
2023-06-21,41,0,P010,1,2199,2199,0,0.0,2199.0,219.9,1662,2023,2,June,Wednesday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Zara Casual Shirt,Clothing,2199,,,,
2020-10-07,41,0,P017,1,10499,10499,0,0.0,10499.0,1049.9,1672,2020,4,October,Wednesday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,IFB Microwave Oven,Home Appliances,10499,,,,
2021-01-24,41,0,P019,1,5999,5999,0,0.0,5999.0,599.9,1708,2021,1,January,Sunday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Titan Wrist Watch,Accessories,5999,,,,
2021-11-03,41,0,P014,1,4999,4999,0,0.0,4999.0,499.9,2089,2021,4,November,Wednesday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Bajaj Mixer Grinder,Home Appliances,4999,,,,
2022-01-07,41,0,P015,1,8499,8499,0,0.0,8499.0,849.9,2342,2022,1,January,Friday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Philips Air Fryer,Home Appliances,8499,,,,
2023-11-09,41,0,P001,1,79999,79999,0,0.0,79999.0,7999.9,2572,2023,4,November,Thursday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Apple iPhone 14,Electronics,79999,,,,
2023-09-03,41,0,P003,1,89999,89999,0,0.0,89999.0,8999.9,3179,2023,3,September,Sunday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,"Sony Bravia 55"" TV",Electronics,89999,,,,
2022-01-11,41,0,P017,1,10499,10499,0,0.0,10499.0,1049.9,3455,2022,1,January,Tuesday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,IFB Microwave Oven,Home Appliances,10499,,,,
2023-04-17,41,PR001,P016,2,24999,49998,20,9999.6,39998.4,3999.84,316,2023,2,April,Monday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,LG Washing Machine,Home Appliances,24999,Summer Sale,Email,SUMMER21,20% off
2023-04-16,41,PR001,P025,2,8999,17998,20,3599.6,14398.4,1439.84,1193,2023,2,April,Sunday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,American Tourister Suitcase,Bags,8999,Summer Sale,Email,SUMMER21,20% off
2020-04-11,41,PR001,P003,2,89999,179998,20,35999.6,143998.4,14399.84,1829,2020,2,April,Saturday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,"Sony Bravia 55"" TV",Electronics,89999,Summer Sale,Email,SUMMER21,20% off
2023-05-06,41,PR001,P024,2,2799,5598,20,1119.6,4478.4,447.84,3094,2023,2,May,Saturday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Puma Backpack,Bags,2799,Summer Sale,Email,SUMMER21,20% off
2021-04-03,41,PR001,P001,3,79999,239997,20,47999.4,191997.6,19199.76,2757,2021,2,April,Saturday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Apple iPhone 14,Electronics,79999,Summer Sale,Email,SUMMER21,20% off
2022-05-20,41,PR001,P001,3,79999,239997,20,47999.4,191997.6,19199.76,2955,2022,2,May,Friday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Apple iPhone 14,Electronics,79999,Summer Sale,Email,SUMMER21,20% off
2021-05-24,41,PR001,P020,1,12999,12999,20,2599.8,10399.2,1039.92,571,2021,2,May,Monday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Fossil Smartwatch,Accessories,12999,Summer Sale,Email,SUMMER21,20% off
2021-05-25,41,PR001,P018,1,2299,2299,20,459.8,1839.2,183.92,2754,2021,2,May,Tuesday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Prestige Pressure Cooker,Home Appliances,2299,Summer Sale,Email,SUMMER21,20% off
2020-07-19,41,PR004,P024,2,2799,5598,50,2799.0,2799.0,279.9,948,2020,3,July,Sunday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Puma Backpack,Bags,2799,Weekend Flash Sale,Mobile Push,FLASH50,50% off
2023-07-01,41,PR004,P005,2,92499,184998,50,92499.0,92499.0,9249.9,3240,2023,3,July,Saturday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Apple MacBook Air,Electronics,92499,Weekend Flash Sale,Mobile Push,FLASH50,50% off
2022-07-10,41,PR004,P020,1,12999,12999,50,6499.5,6499.5,649.95,3509,2022,3,July,Sunday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Fossil Smartwatch,Accessories,12999,Weekend Flash Sale,Mobile Push,FLASH50,50% off
2023-12-21,41,PR005,P021,1,1299,1299,70,909.3,389.7,38.97,1405,2023,4,December,Thursday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Tupperware Lunch Box,Kitchenware,1299,Clearance Sale,In-App,CLEARANCE23,70% off
2023-12-18,41,PR005,P007,1,6999,6999,70,4899.3,2099.7,209.97,1835,2023,4,December,Monday,10.0,Sanjay Mathew,Nagpur       , Maharashtra   ,440001,41Sanjay@gmail.com,966504199,Adidas Sneakers,Footwear,6999,Clearance Sale,In-App,CLEARANCE23,70% off
2022-07-11,42,0,P019,1,5999,5999,0,0.0,5999.0,599.9,322,2022,3,July,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Titan Wrist Watch,Accessories,5999,,,,
2020-01-08,42,0,P024,3,2799,8397,0,0.0,8397.0,839.7,992,2020,1,January,Wednesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Puma Backpack,Bags,2799,,,,
2022-07-08,42,0,P004,3,64999,194997,0,0.0,194997.0,19499.7,1044,2022,3,July,Friday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,HP Pavilion Laptop,Electronics,64999,,,,
2021-11-08,42,0,P022,3,1999,5997,0,0.0,5997.0,599.7,1073,2021,4,November,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Borosil Glass Set,Kitchenware,1999,,,,
2021-08-18,42,0,P018,3,2299,6897,0,0.0,6897.0,689.7,1584,2021,3,August,Wednesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Prestige Pressure Cooker,Home Appliances,2299,,,,
2021-07-27,42,0,P007,3,6999,20997,0,0.0,20997.0,2099.7,1686,2021,3,July,Tuesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Adidas Sneakers,Footwear,6999,,,,
2021-11-18,42,0,P016,3,24999,74997,0,0.0,74997.0,7499.7,1781,2021,4,November,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,LG Washing Machine,Home Appliances,24999,,,,
2021-11-24,42,0,P020,3,12999,38997,0,0.0,38997.0,3899.7,1816,2021,4,November,Wednesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Fossil Smartwatch,Accessories,12999,,,,
2021-10-10,42,0,P012,3,2999,8997,0,0.0,8997.0,899.7,2655,2021,4,October,Sunday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,FabIndia Kurta,Clothing,2999,,,,
2021-09-11,42,0,P007,3,6999,20997,0,0.0,20997.0,2099.7,2825,2021,3,September,Saturday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Adidas Sneakers,Footwear,6999,,,,
2020-08-07,42,0,P025,3,8999,26997,0,0.0,26997.0,2699.7,2921,2020,3,August,Friday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,American Tourister Suitcase,Bags,8999,,,,
2021-03-24,42,0,P003,3,89999,269997,0,0.0,269997.0,26999.7,2995,2021,1,March,Wednesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,"Sony Bravia 55"" TV",Electronics,89999,,,,
2022-12-15,42,0,P023,3,1499,4497,0,0.0,4497.0,449.7,874,2022,4,December,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Milton Thermos Flask,Kitchenware,1499,,,,
2021-02-01,42,0,P019,3,5999,17997,0,0.0,17997.0,1799.7,3241,2021,1,February,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Titan Wrist Watch,Accessories,5999,,,,
2023-12-04,42,0,P024,3,2799,8397,0,0.0,8397.0,839.7,3366,2023,4,December,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Puma Backpack,Bags,2799,,,,
2020-07-16,42,0,P001,3,79999,239997,0,0.0,239997.0,23999.7,3421,2020,3,July,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Apple iPhone 14,Electronics,79999,,,,
2020-02-15,42,0,P010,2,2199,4398,0,0.0,4398.0,439.8,257,2020,1,February,Saturday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Zara Casual Shirt,Clothing,2199,,,,
2023-01-08,42,0,P016,2,24999,49998,0,0.0,49998.0,4999.8,364,2023,1,January,Sunday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,LG Washing Machine,Home Appliances,24999,,,,
2021-03-24,42,0,P010,2,2199,4398,0,0.0,4398.0,439.8,608,2021,1,March,Wednesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Zara Casual Shirt,Clothing,2199,,,,
2022-08-15,42,0,P010,2,2199,4398,0,0.0,4398.0,439.8,843,2022,3,August,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Zara Casual Shirt,Clothing,2199,,,,
2020-11-16,42,0,P003,2,89999,179998,0,0.0,179998.0,17999.8,1369,2020,4,November,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,"Sony Bravia 55"" TV",Electronics,89999,,,,
2022-12-18,42,0,P013,2,15999,31998,0,0.0,31998.0,3199.8,1406,2022,4,December,Sunday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Raymond Suit,Clothing,15999,,,,
2021-11-16,42,0,P010,2,2199,4398,0,0.0,4398.0,439.8,1408,2021,4,November,Tuesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Zara Casual Shirt,Clothing,2199,,,,
2021-11-27,42,0,P014,2,4999,9998,0,0.0,9998.0,999.8,1598,2021,4,November,Saturday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Bajaj Mixer Grinder,Home Appliances,4999,,,,
2021-11-20,42,0,P004,2,64999,129998,0,0.0,129998.0,12999.8,1980,2021,4,November,Saturday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,HP Pavilion Laptop,Electronics,64999,,,,
2022-06-28,42,0,P016,2,24999,49998,0,0.0,49998.0,4999.8,2122,2022,2,June,Tuesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,LG Washing Machine,Home Appliances,24999,,,,
2022-09-15,42,0,P024,2,2799,5598,0,0.0,5598.0,559.8,2129,2022,3,September,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Puma Backpack,Bags,2799,,,,
2023-12-14,42,0,P009,2,3499,6998,0,0.0,6998.0,699.8,2320,2023,4,December,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Levi's Denim Jeans,Clothing,3499,,,,
2022-03-07,42,0,P018,2,2299,4598,0,0.0,4598.0,459.8,2441,2022,1,March,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Prestige Pressure Cooker,Home Appliances,2299,,,,
2022-03-10,42,0,P001,2,79999,159998,0,0.0,159998.0,15999.8,3506,2022,1,March,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Apple iPhone 14,Electronics,79999,,,,
2022-11-09,42,0,P008,2,5499,10998,0,0.0,10998.0,1099.8,1920,2022,4,November,Wednesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Puma Sports Shoes,Footwear,5499,,,,
2022-10-30,42,0,P017,1,10499,10499,0,0.0,10499.0,1049.9,46,2022,4,October,Sunday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,IFB Microwave Oven,Home Appliances,10499,,,,
2023-09-03,42,0,P007,1,6999,6999,0,0.0,6999.0,699.9,56,2023,3,September,Sunday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Adidas Sneakers,Footwear,6999,,,,
2020-08-17,42,0,P019,1,5999,5999,0,0.0,5999.0,599.9,100,2020,3,August,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Titan Wrist Watch,Accessories,5999,,,,
2020-03-30,42,0,P008,1,5499,5499,0,0.0,5499.0,549.9,139,2020,1,March,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Puma Sports Shoes,Footwear,5499,,,,
2020-08-03,42,0,P002,1,69999,69999,0,0.0,69999.0,6999.9,254,2020,3,August,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Samsung Galaxy S21,Electronics,69999,,,,
2022-11-14,42,0,P003,3,89999,269997,0,0.0,269997.0,26999.7,933,2022,4,November,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,"Sony Bravia 55"" TV",Electronics,89999,,,,
2021-09-23,42,0,P011,1,1499,1499,0,0.0,1499.0,149.9,347,2021,3,September,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,H&M T-Shirt,Clothing,1499,,,,
2022-11-09,42,0,P016,1,24999,24999,0,0.0,24999.0,2499.9,537,2022,4,November,Wednesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,LG Washing Machine,Home Appliances,24999,,,,
2021-01-29,42,0,P015,3,8499,25497,0,0.0,25497.0,2549.7,228,2021,1,January,Friday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Philips Air Fryer,Home Appliances,8499,,,,
2023-01-29,42,0,P020,1,12999,12999,0,0.0,12999.0,1299.9,681,2023,1,January,Sunday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Fossil Smartwatch,Accessories,12999,,,,
2020-09-22,42,0,P025,1,8999,8999,0,0.0,8999.0,899.9,759,2020,3,September,Tuesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,American Tourister Suitcase,Bags,8999,,,,
2022-11-24,42,0,P007,1,6999,6999,0,0.0,6999.0,699.9,1224,2022,4,November,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Adidas Sneakers,Footwear,6999,,,,
2023-11-16,42,0,P006,1,7499,7499,0,0.0,7499.0,749.9,1270,2023,4,November,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Nike Running Shoes,Footwear,7499,,,,
2020-10-20,42,0,P003,1,89999,89999,0,0.0,89999.0,8999.9,1409,2020,4,October,Tuesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,"Sony Bravia 55"" TV",Electronics,89999,,,,
2022-03-25,42,0,P005,1,92499,92499,0,0.0,92499.0,9249.9,1438,2022,1,March,Friday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Apple MacBook Air,Electronics,92499,,,,
2022-10-13,42,0,P029,1,99,99,0,0.0,99.0,9.9,1737,2022,4,October,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Colgate Toothpaste,Personal Care,99,,,,
2022-08-16,42,0,P022,1,1999,1999,0,0.0,1999.0,199.9,1932,2022,3,August,Tuesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Borosil Glass Set,Kitchenware,1999,,,,
2023-08-10,42,0,P017,1,10499,10499,0,0.0,10499.0,1049.9,2298,2023,3,August,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,IFB Microwave Oven,Home Appliances,10499,,,,
2020-12-23,42,0,P014,1,4999,4999,0,0.0,4999.0,499.9,2489,2020,4,December,Wednesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Bajaj Mixer Grinder,Home Appliances,4999,,,,
2022-01-18,42,0,P025,1,8999,8999,0,0.0,8999.0,899.9,2852,2022,1,January,Tuesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,American Tourister Suitcase,Bags,8999,,,,
2022-12-23,42,0,P027,1,699,699,0,0.0,699.0,69.9,2940,2022,4,December,Friday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,L'Oreal Shampoo,Personal Care,699,,,,
2022-03-07,42,0,P019,1,5999,5999,0,0.0,5999.0,599.9,3365,2022,1,March,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Titan Wrist Watch,Accessories,5999,,,,
2020-05-17,42,PR001,P021,2,1299,2598,20,519.6,2078.4,207.84,2586,2020,2,May,Sunday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Tupperware Lunch Box,Kitchenware,1299,Summer Sale,Email,SUMMER21,20% off
2022-05-17,42,PR001,P015,2,8499,16998,20,3399.6,13598.4,1359.84,2801,2022,2,May,Tuesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Philips Air Fryer,Home Appliances,8499,Summer Sale,Email,SUMMER21,20% off
2021-05-22,42,PR001,P029,3,99,297,20,59.4,237.6,23.76,270,2021,2,May,Saturday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Colgate Toothpaste,Personal Care,99,Summer Sale,Email,SUMMER21,20% off
2020-05-22,42,PR001,P019,3,5999,17997,20,3599.4,14397.6,1439.76,895,2020,2,May,Friday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Titan Wrist Watch,Accessories,5999,Summer Sale,Email,SUMMER21,20% off
2020-04-11,42,PR001,P019,3,5999,17997,20,3599.4,14397.6,1439.76,1398,2020,2,April,Saturday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Titan Wrist Watch,Accessories,5999,Summer Sale,Email,SUMMER21,20% off
2021-05-08,42,PR001,P003,3,89999,269997,20,53999.4,215997.6,21599.76,1465,2021,2,May,Saturday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,"Sony Bravia 55"" TV",Electronics,89999,Summer Sale,Email,SUMMER21,20% off
2022-04-08,42,PR001,P019,3,5999,17997,20,3599.4,14397.6,1439.76,2445,2022,2,April,Friday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Titan Wrist Watch,Accessories,5999,Summer Sale,Email,SUMMER21,20% off
2022-05-16,42,PR001,P001,3,79999,239997,20,47999.4,191997.6,19199.76,2728,2022,2,May,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Apple iPhone 14,Electronics,79999,Summer Sale,Email,SUMMER21,20% off
2020-05-10,42,PR001,P028,3,349,1047,20,209.4,837.6,83.76,3239,2020,2,May,Sunday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Dove Soap Pack,Personal Care,349,Summer Sale,Email,SUMMER21,20% off
2022-04-28,42,PR001,P029,1,99,99,20,19.8,79.2,7.92,1028,2022,2,April,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Colgate Toothpaste,Personal Care,99,Summer Sale,Email,SUMMER21,20% off
2020-05-04,42,PR001,P030,1,399,399,20,79.8,319.2,31.92,1118,2020,2,May,Monday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Nivea Body Lotion,Personal Care,399,Summer Sale,Email,SUMMER21,20% off
2021-04-15,42,PR001,P001,1,79999,79999,20,15999.8,63999.2,6399.92,1773,2021,2,April,Thursday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Apple iPhone 14,Electronics,79999,Summer Sale,Email,SUMMER21,20% off
2020-05-02,42,PR001,P023,1,1499,1499,20,299.8,1199.2,119.92,3016,2020,2,May,Saturday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Milton Thermos Flask,Kitchenware,1499,Summer Sale,Email,SUMMER21,20% off
2022-04-12,42,PR001,P020,1,12999,12999,20,2599.8,10399.2,1039.92,3232,2022,2,April,Tuesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Fossil Smartwatch,Accessories,12999,Summer Sale,Email,SUMMER21,20% off
2023-07-15,42,PR004,P014,2,4999,9998,50,4999.0,4999.0,499.9,15,2023,3,July,Saturday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Bajaj Mixer Grinder,Home Appliances,4999,Weekend Flash Sale,Mobile Push,FLASH50,50% off
2023-07-16,42,PR004,P003,3,89999,269997,50,134998.5,134998.5,13499.85,3054,2023,3,July,Sunday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,"Sony Bravia 55"" TV",Electronics,89999,Weekend Flash Sale,Mobile Push,FLASH50,50% off
2023-12-20,42,PR005,P001,1,79999,79999,70,55999.3,23999.7,2399.97,1425,2023,4,December,Wednesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Apple iPhone 14,Electronics,79999,Clearance Sale,In-App,CLEARANCE23,70% off
2021-03-10,42,0,P010,3,2199,6597,0,0.0,6597.0,659.7,286,2021,1,March,Wednesday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Zara Casual Shirt,Clothing,2199,,,,
2023-11-17,42,0,P005,3,92499,277497,0,0.0,277497.0,27749.7,409,2023,4,November,Friday,10.0,Shikha Pandey,Lucknow      , Uttar Pradesh ,226001,42Shikha@gmail.com,876646764,Apple MacBook Air,Electronics,92499,,,,
2023-07-02,43,PR004,P020,1,12999,12999,50,6499.5,6499.5,649.95,2293,2023,3,July,Sunday,10.0,Siddharth Reddy,Pune         , Maharashtra   ,411001,43Siddharth@gmail.com,978533189,Fossil Smartwatch,Accessories,12999,Weekend Flash Sale,Mobile Push,FLASH50,50% off
2023-07-08,43,PR004,P004,1,64999,64999,50,32499.5,32499.5,3249.95,2364,2023,3,July,Saturday,10.0,Siddharth Reddy,Pune         , Maharashtra   ,411001,43Siddharth@gmail.com,978533189,HP Pavilion Laptop,Electronics,64999,Weekend Flash Sale,Mobile Push,FLASH50,50% off
2020-03-01,43,0,P005,1,92499,92499,0,0.0,92499.0,9249.9,929,2020,1,March,Sunday,10.0,Siddharth Reddy,Pune         , Maharashtra   ,411001,43Siddharth@gmail.com,978533189,Apple MacBook Air,Electronics,92499,,,,
2022-07-26,43,0,P008,3,5499,16497,0,0.0,16497.0,1649.7,2496,2022,3,July,Tuesday,10.0,Siddharth Reddy,Pune         , Maharashtra   ,411001,43Siddharth@gmail.com,978533189,Puma Sports Shoes,Footwear,5499,,,,
2021-06-21,43,0,P020,3,12999,38997,0,0.0,38997.0,3899.7,40,2021,2,June,Monday,10.0,Siddharth Reddy,Pune         , Maharashtra   ,411001,43Siddharth@gmail.com,978533189,Fossil Smartwatch,Accessories,12999,,,,
2020-01-29,43,0,P025,3,8999,26997,0,0.0,26997.0,2699.7,134,2020,1,January,Wednesday,10.0,Siddharth Reddy,Pune         , Maharashtra   ,411001,43Siddharth@gmail.com,978533189,American Tourister Suitcase,Bags,8999,,,,
2020-02-11,43,0,P003,3,89999,269997,0,0.0,269997.0,26999.7,265,2020,1,February,Tuesday,10.0,Siddharth Reddy,Pune         , Maharashtra   ,411001,43Siddharth@gmail.com,978533189,"Sony Bravia 55"" TV",Electronics,89999,,,,
2023-08-04,43,0,P007,3,6999,20997,0,0.0,20997.0,2099.7,285,2023,3,August,Friday,10.0,Siddharth Reddy,Pune         , Maharashtra   ,411001,43Siddharth@gmail.com,978533189,Adidas Sneakers,Footwear,6999,,,,
2022-09-29,43,0,P003,3,89999,269997,0,0.0,269997.0,26999.7,531,2022,3,September,Thursday,10.0,Siddharth Reddy,Pune         , Maharashtra   ,411001,43Siddharth@gmail.com,978533189,"Sony Bravia 55"" TV",Electronics,89999,,,,
